Season,Team1,Team2,Target,Seed1,Seed2,SeedDiff,PPG_T1,PAPG_T1,PPG_T2,PAPG_T2,PDiff_T1,PDiff_T2,PPG_Diff,PAPG_Diff,PPG_T1.1,FG_Percentage_T1,FG3_Percentage_T1,FT_Percentage_T1,Ast_Per_Game_T1,TO_Per_Game_T1,Stl_Per_Game_T1,Blk_Per_Game_T1,Reb_Per_Game_T1,PPG_T2.1,FG_Percentage_T2,FG3_Percentage_T2,FT_Percentage_T2,Ast_Per_Game_T2,TO_Per_Game_T2,Stl_Per_Game_T2,Blk_Per_Game_T2,Reb_Per_Game_T2,Last5_PPG_T1,Win_Perc_Last5_T1,Last5_PointDiff_T1,Last10_PPG_T1,Win_Perc_Last10_T1,Last10_PointDiff_T1,Last5_PPG_T2,Win_Perc_Last5_T2,Last5_PointDiff_T2,Last10_PPG_T2,Win_Perc_Last10_T2,Last10_PointDiff_T2,SOS_T1,SOS_T2,ConfTourneyStage_T1,ConfTourneyStage_T2
2009,1199,1458,0,5,12,-7,68.62,65.0,64.39,59.0,3.62,5.39,4.23,6.0,68.62,0.43,0.34,0.72,12.26,15.68,8.18,5.82,35.88,64.39,0.44,0.37,0.72,12.19,10.13,4.97,2.65,31.1,70.0,0.6,2.0,70.0,0.6,-4.0,59.6,0.4,9.0,60.7,0.7,71.0,95.21,87.62,4,2
2009,1462,1340,1,4,13,-9,72.38,62.41,73.71,68.35,9.97,5.35,1.33,5.95,72.38,0.46,0.4,0.68,13.47,15.0,5.38,5.12,39.47,73.71,0.45,0.38,0.69,15.16,13.61,7.55,2.87,33.61,67.6,0.6,43.0,68.3,0.5,74.0,72.6,1.0,32.0,71.4,0.8,45.0,116.51,199.59,3,4
2009,1340,1462,0,13,4,9,73.71,68.35,72.38,62.41,5.35,9.97,1.33,5.95,73.71,0.45,0.38,0.69,15.16,13.61,7.55,2.87,33.61,72.38,0.46,0.4,0.68,13.47,15.0,5.38,5.12,39.47,72.6,1.0,32.0,71.4,0.8,45.0,67.6,0.6,43.0,68.3,0.5,74.0,199.59,116.51,4,3
2009,1163,1401,1,1,9,-8,77.32,63.97,71.72,66.34,13.35,5.38,5.6,2.38,77.32,0.47,0.35,0.68,15.39,12.68,5.81,8.0,42.74,71.72,0.45,0.37,0.7,12.19,12.84,4.97,3.88,37.06,81.2,0.6,12.0,73.6,0.7,51.0,79.0,0.8,31.0,75.4,0.6,37.0,97.58,114.5,2,0
2009,1401,1163,0,9,1,8,71.72,66.34,77.32,63.97,5.38,13.35,5.6,2.38,71.72,0.45,0.37,0.7,12.19,12.84,4.97,3.88,37.06,77.32,0.47,0.35,0.68,15.39,12.68,5.81,8.0,42.74,79.0,0.8,31.0,75.4,0.6,37.0,81.2,0.6,12.0,73.6,0.7,51.0,114.5,97.58,0,2
2009,1181,1400,1,2,7,-5,78.03,65.62,72.33,65.45,12.41,6.88,5.7,0.16,78.03,0.45,0.35,0.72,13.38,12.32,8.5,4.09,36.62,72.33,0.44,0.32,0.67,12.97,12.52,6.24,5.55,38.88,73.4,0.8,12.0,76.8,0.8,41.0,68.8,0.6,14.0,71.4,0.6,10.0,77.83,97.36,4,3
2009,1400,1181,0,7,2,5,72.33,65.45,78.03,65.62,6.88,12.41,5.7,0.16,72.33,0.44,0.32,0.67,12.97,12.52,6.24,5.55,38.88,78.03,0.45,0.35,0.72,13.38,12.32,8.5,4.09,36.62,68.8,0.6,14.0,71.4,0.6,10.0,73.4,0.8,12.0,76.8,0.8,41.0,97.36,77.83,3,4
2009,1211,1443,1,4,12,-8,78.8,61.57,72.1,66.94,17.23,5.16,6.7,5.37,78.8,0.49,0.4,0.71,15.0,11.43,7.5,5.0,37.87,72.1,0.45,0.37,0.7,13.48,13.39,5.65,3.23,36.74,81.2,1.0,129.0,78.9,0.9,189.0,72.4,1.0,72.0,73.2,0.9,106.0,141.81,178.0,4,4
2009,1443,1211,0,12,4,8,72.1,66.94,78.8,61.57,5.16,17.23,6.7,5.37,72.1,0.45,0.37,0.7,13.48,13.39,5.65,3.23,36.74,78.8,0.49,0.4,0.71,15.0,11.43,7.5,5.0,37.87,72.4,1.0,72.0,73.2,0.9,106.0,81.2,1.0,129.0,78.9,0.9,189.0,178.0,141.81,4,4
2009,1272,1268,1,2,10,-8,74.06,56.88,71.45,68.45,17.18,3.0,2.6,11.57,74.06,0.44,0.32,0.7,13.82,12.44,8.82,6.18,39.47,71.45,0.42,0.33,0.77,14.67,12.48,7.73,4.27,36.7,66.4,1.0,96.0,69.3,1.0,198.0,67.2,0.4,3.0,70.9,0.5,-13.0,118.44,92.98,4,3
2009,1268,1272,0,10,2,8,71.45,68.45,74.06,56.88,3.0,17.18,2.6,11.57,71.45,0.42,0.33,0.77,14.67,12.48,7.73,4.27,36.7,74.06,0.44,0.32,0.7,13.82,12.44,8.82,6.18,39.47,67.2,0.4,3.0,70.9,0.5,-13.0,66.4,1.0,96.0,69.3,1.0,198.0,92.98,118.44,3,4
2009,1314,1261,1,1,8,-7,89.39,72.87,74.91,65.48,16.52,9.42,14.48,7.39,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,74.91,0.45,0.37,0.72,15.24,12.09,7.61,6.06,39.45,83.6,0.8,46.0,83.8,0.8,85.0,63.4,0.4,-22.0,71.9,0.7,4.0,88.4,132.49,3,3
2009,1261,1314,0,8,1,7,74.91,65.48,89.39,72.87,9.42,16.52,14.48,7.39,74.91,0.45,0.37,0.72,15.24,12.09,7.61,6.06,39.45,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,63.4,0.4,-22.0,71.9,0.7,4.0,83.6,0.8,46.0,83.8,0.8,85.0,132.49,88.4,3,3
2009,1328,1276,1,2,10,-8,79.19,67.81,66.84,63.31,11.38,3.53,12.34,4.5,79.19,0.49,0.36,0.68,14.34,13.72,6.94,4.47,39.19,66.84,0.42,0.33,0.75,15.56,11.28,6.44,2.59,30.72,74.4,0.4,0.0,76.7,0.6,42.0,66.4,0.6,25.0,63.9,0.5,10.0,101.98,88.72,2,2
2009,1276,1328,0,10,2,8,66.84,63.31,79.19,67.81,3.53,11.38,12.34,4.5,66.84,0.42,0.33,0.75,15.56,11.28,6.44,2.59,30.72,79.19,0.49,0.36,0.68,14.34,13.72,6.94,4.47,39.19,66.4,0.6,25.0,63.9,0.5,10.0,74.4,0.4,0.0,76.7,0.6,42.0,88.72,101.98,2,2
2009,1345,1449,1,5,4,1,69.35,59.12,78.94,69.61,10.24,9.33,9.59,10.49,69.35,0.45,0.35,0.7,15.12,11.65,7.24,4.82,34.24,78.94,0.46,0.34,0.7,13.09,14.88,7.58,2.82,40.97,64.4,0.6,14.0,67.7,0.7,66.0,77.4,0.8,41.0,77.8,0.8,82.0,100.63,90.62,4,3
2009,1449,1345,0,4,5,-1,78.94,69.61,69.35,59.12,9.33,10.24,9.59,10.49,78.94,0.46,0.34,0.7,13.09,14.88,7.58,2.82,40.97,69.35,0.45,0.35,0.7,15.12,11.65,7.24,4.82,34.24,77.4,0.8,41.0,77.8,0.8,82.0,64.4,0.6,14.0,67.7,0.7,66.0,90.62,100.63,3,4
2009,1437,1417,1,3,6,-3,76.55,67.0,76.0,63.27,9.55,12.73,0.55,3.73,76.55,0.46,0.37,0.74,14.85,13.36,7.97,3.21,37.42,76.0,0.49,0.4,0.72,15.7,12.36,8.36,3.21,33.03,71.8,0.6,19.0,77.8,0.7,31.0,72.8,0.8,56.0,74.5,0.6,50.0,103.74,99.81,3,3
2009,1417,1437,0,6,3,3,76.0,63.27,76.55,67.0,12.73,9.55,0.55,3.73,76.0,0.49,0.4,0.72,15.7,12.36,8.36,3.21,33.03,76.55,0.46,0.37,0.74,14.85,13.36,7.97,3.21,37.42,72.8,0.8,56.0,74.5,0.6,50.0,71.8,0.6,19.0,77.8,0.7,31.0,99.81,103.74,3,3
2009,1112,1156,1,12,13,-1,72.19,68.44,64.97,59.84,3.75,5.12,7.22,8.59,72.19,0.47,0.4,0.73,14.44,12.59,5.97,3.06,33.84,64.97,0.43,0.31,0.7,13.44,12.47,8.59,3.28,33.66,73.0,0.2,-25.0,74.3,0.5,5.0,61.8,0.8,23.0,65.0,0.8,40.0,88.94,142.87,2,4
2009,1156,1112,0,13,12,1,64.97,59.84,72.19,68.44,5.12,3.75,7.22,8.59,64.97,0.43,0.31,0.7,13.44,12.47,8.59,3.28,33.66,72.19,0.47,0.4,0.73,14.44,12.59,5.97,3.06,33.84,61.8,0.8,23.0,65.0,0.8,40.0,73.0,0.2,-25.0,74.3,0.5,5.0,142.87,88.94,4,2
2009,1242,1173,1,3,11,-8,77.12,65.81,67.52,61.52,11.31,6.0,9.61,4.3,77.12,0.48,0.38,0.73,16.22,14.59,6.84,4.28,38.91,67.52,0.43,0.33,0.65,14.06,13.79,6.33,3.52,37.97,77.8,0.6,18.0,75.4,0.7,72.0,67.6,0.6,-5.0,68.4,0.5,-9.0,99.04,142.5,2,3
2009,1173,1242,0,11,3,8,67.52,61.52,77.12,65.81,6.0,11.31,9.61,4.3,67.52,0.43,0.33,0.65,14.06,13.79,6.33,3.52,37.97,77.12,0.48,0.38,0.73,16.22,14.59,6.84,4.28,38.91,67.6,0.6,-5.0,68.4,0.5,-9.0,77.8,0.6,18.0,75.4,0.7,72.0,142.5,99.04,3,2
2009,1257,1373,1,1,9,-8,73.94,61.61,77.67,70.03,12.33,7.64,3.73,8.42,73.94,0.45,0.36,0.64,16.58,13.67,9.27,6.18,38.0,77.67,0.47,0.34,0.66,15.27,13.06,8.85,4.7,36.0,75.0,1.0,62.0,77.8,1.0,156.0,79.4,0.8,36.0,80.7,0.8,92.0,86.36,151.38,4,4
2009,1373,1257,0,9,1,8,77.67,70.03,73.94,61.61,7.64,12.33,3.73,8.42,77.67,0.47,0.34,0.66,15.27,13.06,8.85,4.7,36.0,73.94,0.45,0.36,0.64,16.58,13.67,9.27,6.18,38.0,79.4,0.8,36.0,80.7,0.8,92.0,75.0,1.0,62.0,77.8,1.0,156.0,151.38,86.36,4,4
2009,1277,1425,1,2,10,-8,71.91,62.91,68.36,63.48,9.0,4.88,3.54,0.58,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,68.36,0.47,0.33,0.67,12.39,14.03,6.27,4.67,35.82,66.8,0.8,20.0,64.0,0.8,61.0,71.6,1.0,47.0,66.4,0.6,21.0,80.96,83.27,3,4
2009,1425,1277,0,10,2,8,68.36,63.48,71.91,62.91,4.88,9.0,3.54,0.58,68.36,0.47,0.33,0.67,12.39,14.03,6.27,4.67,35.82,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,71.6,1.0,47.0,66.4,0.6,21.0,66.8,0.8,20.0,64.0,0.8,61.0,83.27,80.96,4,3
2009,1281,1266,1,3,6,-3,81.12,66.47,78.85,69.45,14.65,9.39,2.27,2.98,81.12,0.47,0.36,0.67,18.29,12.35,10.56,3.85,36.97,78.85,0.46,0.35,0.72,15.48,11.73,8.09,2.97,35.58,76.0,0.8,41.0,73.7,0.8,74.0,72.2,0.2,2.0,75.7,0.4,5.0,115.15,109.46,4,2
2009,1266,1281,0,6,3,3,78.85,69.45,81.12,66.47,9.39,14.65,2.27,2.98,78.85,0.46,0.35,0.72,15.48,11.73,8.09,2.97,35.58,81.12,0.47,0.36,0.67,18.29,12.35,10.56,3.85,36.97,72.2,0.2,2.0,75.7,0.4,5.0,76.0,0.8,41.0,73.7,0.8,74.0,109.46,115.15,2,4
2009,1338,1329,1,1,8,-7,77.71,64.16,81.12,74.21,13.55,6.91,3.41,10.05,77.71,0.48,0.36,0.67,17.9,12.1,7.13,3.81,39.55,81.12,0.46,0.38,0.74,12.58,12.42,7.67,2.45,35.48,76.4,0.6,14.0,78.5,0.8,91.0,73.2,0.6,9.0,77.2,0.8,78.0,87.53,95.18,2,3
2009,1329,1338,0,8,1,7,81.12,74.21,77.71,64.16,6.91,13.55,3.41,10.05,81.12,0.46,0.38,0.74,12.58,12.42,7.67,2.45,35.48,77.71,0.48,0.36,0.67,17.9,12.1,7.13,3.81,39.55,73.2,0.6,9.0,77.2,0.8,78.0,76.4,0.6,14.0,78.5,0.8,91.0,95.18,87.53,3,2
2009,1393,1113,1,3,6,-3,80.97,72.91,69.55,60.06,8.06,9.48,11.43,12.85,80.97,0.49,0.35,0.64,18.18,15.18,7.65,5.09,39.56,69.55,0.48,0.37,0.74,15.61,11.52,5.91,2.09,31.33,88.4,0.8,27.0,87.0,0.8,111.0,70.6,0.6,26.0,68.1,0.6,42.0,84.38,96.12,4,4
2009,1113,1393,0,6,3,3,69.55,60.06,80.97,72.91,9.48,8.06,11.43,12.85,69.55,0.48,0.37,0.74,15.61,11.52,5.91,2.09,31.33,80.97,0.49,0.35,0.64,18.18,15.18,7.65,5.09,39.56,70.6,0.6,26.0,68.1,0.6,42.0,88.4,0.8,27.0,87.0,0.8,111.0,96.12,84.38,4,4
2009,1462,1458,1,4,12,-8,72.38,62.41,64.39,59.0,9.97,5.39,7.99,3.41,72.38,0.46,0.4,0.68,13.47,15.0,5.38,5.12,39.47,64.39,0.44,0.37,0.72,12.19,10.13,4.97,2.65,31.1,67.6,0.6,43.0,68.3,0.5,74.0,59.6,0.4,9.0,60.7,0.7,71.0,116.51,87.62,3,2
2009,1458,1462,0,12,4,8,64.39,59.0,72.38,62.41,5.39,9.97,7.99,3.41,64.39,0.44,0.37,0.72,12.19,10.13,4.97,2.65,31.1,72.38,0.46,0.4,0.68,13.47,15.0,5.38,5.12,39.47,59.6,0.4,9.0,60.7,0.7,71.0,67.6,0.6,43.0,68.3,0.5,74.0,87.62,116.51,2,3
2009,1163,1345,1,1,5,-4,77.32,63.97,69.35,59.12,13.35,10.24,7.97,4.85,77.32,0.47,0.35,0.68,15.39,12.68,5.81,8.0,42.74,69.35,0.45,0.35,0.7,15.12,11.65,7.24,4.82,34.24,81.2,0.6,12.0,73.6,0.7,51.0,64.4,0.6,14.0,67.7,0.7,66.0,97.58,100.63,2,4
2009,1345,1163,0,5,1,4,69.35,59.12,77.32,63.97,10.24,13.35,7.97,4.85,69.35,0.45,0.35,0.7,15.12,11.65,7.24,4.82,34.24,77.32,0.47,0.35,0.68,15.39,12.68,5.81,8.0,42.74,64.4,0.6,14.0,67.7,0.7,66.0,81.2,0.6,12.0,73.6,0.7,51.0,100.63,97.58,4,2
2009,1281,1272,1,3,2,1,81.12,66.47,74.06,56.88,14.65,17.18,7.06,9.59,81.12,0.47,0.36,0.67,18.29,12.35,10.56,3.85,36.97,74.06,0.44,0.32,0.7,13.82,12.44,8.82,6.18,39.47,76.0,0.8,41.0,73.7,0.8,74.0,66.4,1.0,96.0,69.3,1.0,198.0,115.15,118.44,4,4
2009,1272,1281,0,2,3,-1,74.06,56.88,81.12,66.47,17.18,14.65,7.06,9.59,74.06,0.44,0.32,0.7,13.82,12.44,8.82,6.18,39.47,81.12,0.47,0.36,0.67,18.29,12.35,10.56,3.85,36.97,66.4,1.0,96.0,69.3,1.0,198.0,76.0,0.8,41.0,73.7,0.8,74.0,118.44,115.15,4,4
2009,1338,1462,1,1,4,-3,77.71,64.16,72.38,62.41,13.55,9.97,5.33,1.76,77.71,0.48,0.36,0.67,17.9,12.1,7.13,3.81,39.55,72.38,0.46,0.4,0.68,13.47,15.0,5.38,5.12,39.47,76.4,0.6,14.0,78.5,0.8,91.0,67.6,0.6,43.0,68.3,0.5,74.0,87.53,116.51,2,3
2009,1462,1338,0,4,1,3,72.38,62.41,77.71,64.16,9.97,13.55,5.33,1.76,72.38,0.46,0.4,0.68,13.47,15.0,5.38,5.12,39.47,77.71,0.48,0.36,0.67,17.9,12.1,7.13,3.81,39.55,67.6,0.6,43.0,68.3,0.5,74.0,76.4,0.6,14.0,78.5,0.8,91.0,116.51,87.53,3,2
2009,1437,1181,1,3,2,1,76.55,67.0,78.03,65.62,9.55,12.41,1.48,1.38,76.55,0.46,0.37,0.74,14.85,13.36,7.97,3.21,37.42,78.03,0.45,0.35,0.72,13.38,12.32,8.5,4.09,36.62,71.8,0.6,19.0,77.8,0.7,31.0,73.4,0.8,12.0,76.8,0.8,41.0,103.74,77.83,3,4
2009,1181,1437,0,2,3,-1,78.03,65.62,76.55,67.0,12.41,9.55,1.48,1.38,78.03,0.45,0.35,0.72,13.38,12.32,8.5,4.09,36.62,76.55,0.46,0.37,0.74,14.85,13.36,7.97,3.21,37.42,73.4,0.8,12.0,76.8,0.8,41.0,71.8,0.6,19.0,77.8,0.7,31.0,77.83,103.74,4,3
2009,1257,1112,1,1,12,-11,73.94,61.61,72.19,68.44,12.33,3.75,1.75,6.83,73.94,0.45,0.36,0.64,16.58,13.67,9.27,6.18,38.0,72.19,0.47,0.4,0.73,14.44,12.59,5.97,3.06,33.84,75.0,1.0,62.0,77.8,1.0,156.0,73.0,0.2,-25.0,74.3,0.5,5.0,86.36,88.94,4,2
2009,1112,1257,0,12,1,11,72.19,68.44,73.94,61.61,3.75,12.33,1.75,6.83,72.19,0.47,0.4,0.73,14.44,12.59,5.97,3.06,33.84,73.94,0.45,0.36,0.64,16.58,13.67,9.27,6.18,38.0,73.0,0.2,-25.0,74.3,0.5,5.0,75.0,1.0,62.0,77.8,1.0,156.0,88.94,86.36,2,4
2009,1277,1242,1,2,3,-1,71.91,62.91,77.12,65.81,9.0,11.31,5.22,2.91,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,77.12,0.48,0.38,0.73,16.22,14.59,6.84,4.28,38.91,66.8,0.8,20.0,64.0,0.8,61.0,77.8,0.6,18.0,75.4,0.7,72.0,80.96,99.04,3,2
2009,1242,1277,0,3,2,1,77.12,65.81,71.91,62.91,11.31,9.0,5.22,2.91,77.12,0.48,0.38,0.73,16.22,14.59,6.84,4.28,38.91,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,77.8,0.6,18.0,75.4,0.7,72.0,66.8,0.8,20.0,64.0,0.8,61.0,99.04,80.96,2,3
2009,1314,1211,1,1,4,-3,89.39,72.87,78.8,61.57,16.52,17.23,10.59,11.3,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,78.8,0.49,0.4,0.71,15.0,11.43,7.5,5.0,37.87,83.6,0.8,46.0,83.8,0.8,85.0,81.2,1.0,129.0,78.9,0.9,189.0,88.4,141.81,3,4
2009,1211,1314,0,4,1,3,78.8,61.57,89.39,72.87,17.23,16.52,10.59,11.3,78.8,0.49,0.4,0.71,15.0,11.43,7.5,5.0,37.87,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,81.2,1.0,129.0,78.9,0.9,189.0,83.6,0.8,46.0,83.8,0.8,85.0,141.81,88.4,4,3
2009,1328,1393,1,2,3,-1,79.19,67.81,80.97,72.91,11.38,8.06,1.78,5.1,79.19,0.49,0.36,0.68,14.34,13.72,6.94,4.47,39.19,80.97,0.49,0.35,0.64,18.18,15.18,7.65,5.09,39.56,74.4,0.4,0.0,76.7,0.6,42.0,88.4,0.8,27.0,87.0,0.8,111.0,101.98,84.38,2,4
2009,1393,1328,0,3,2,1,80.97,72.91,79.19,67.81,8.06,11.38,1.78,5.1,80.97,0.49,0.35,0.64,18.18,15.18,7.65,5.09,39.56,79.19,0.49,0.36,0.68,14.34,13.72,6.94,4.47,39.19,88.4,0.8,27.0,87.0,0.8,111.0,74.4,0.4,0.0,76.7,0.6,42.0,84.38,101.98,4,2
2009,1163,1281,1,1,3,-2,77.32,63.97,81.12,66.47,13.35,14.65,3.8,2.5,77.32,0.47,0.35,0.68,15.39,12.68,5.81,8.0,42.74,81.12,0.47,0.36,0.67,18.29,12.35,10.56,3.85,36.97,81.2,0.6,12.0,73.6,0.7,51.0,76.0,0.8,41.0,73.7,0.8,74.0,97.58,115.15,2,4
2009,1281,1163,0,3,1,2,81.12,66.47,77.32,63.97,14.65,13.35,3.8,2.5,81.12,0.47,0.36,0.67,18.29,12.35,10.56,3.85,36.97,77.32,0.47,0.35,0.68,15.39,12.68,5.81,8.0,42.74,76.0,0.8,41.0,73.7,0.8,74.0,81.2,0.6,12.0,73.6,0.7,51.0,115.15,97.58,4,2
2009,1437,1338,1,3,1,2,76.55,67.0,77.71,64.16,9.55,13.55,1.16,2.84,76.55,0.46,0.37,0.74,14.85,13.36,7.97,3.21,37.42,77.71,0.48,0.36,0.67,17.9,12.1,7.13,3.81,39.55,71.8,0.6,19.0,77.8,0.7,31.0,76.4,0.6,14.0,78.5,0.8,91.0,103.74,87.53,3,2
2009,1338,1437,0,1,3,-2,77.71,64.16,76.55,67.0,13.55,9.55,1.16,2.84,77.71,0.48,0.36,0.67,17.9,12.1,7.13,3.81,39.55,76.55,0.46,0.37,0.74,14.85,13.36,7.97,3.21,37.42,76.4,0.6,14.0,78.5,0.8,91.0,71.8,0.6,19.0,77.8,0.7,31.0,87.53,103.74,2,3
2009,1277,1257,1,2,1,1,71.91,62.91,73.94,61.61,9.0,12.33,2.03,1.3,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,73.94,0.45,0.36,0.64,16.58,13.67,9.27,6.18,38.0,66.8,0.8,20.0,64.0,0.8,61.0,75.0,1.0,62.0,77.8,1.0,156.0,80.96,86.36,3,4
2009,1257,1277,0,1,2,-1,73.94,61.61,71.91,62.91,12.33,9.0,2.03,1.3,73.94,0.45,0.36,0.64,16.58,13.67,9.27,6.18,38.0,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,75.0,1.0,62.0,77.8,1.0,156.0,66.8,0.8,20.0,64.0,0.8,61.0,86.36,80.96,4,3
2009,1314,1328,1,1,2,-1,89.39,72.87,79.19,67.81,16.52,11.38,10.2,5.06,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,79.19,0.49,0.36,0.68,14.34,13.72,6.94,4.47,39.19,83.6,0.8,46.0,83.8,0.8,85.0,74.4,0.4,0.0,76.7,0.6,42.0,88.4,101.98,3,2
2009,1328,1314,0,2,1,1,79.19,67.81,89.39,72.87,11.38,16.52,10.2,5.06,79.19,0.49,0.36,0.68,14.34,13.72,6.94,4.47,39.19,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,74.4,0.4,0.0,76.7,0.6,42.0,83.6,0.8,46.0,83.8,0.8,85.0,101.98,88.4,2,3
2009,1277,1163,1,2,1,1,71.91,62.91,77.32,63.97,9.0,13.35,5.42,1.06,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,77.32,0.47,0.35,0.68,15.39,12.68,5.81,8.0,42.74,66.8,0.8,20.0,64.0,0.8,61.0,81.2,0.6,12.0,73.6,0.7,51.0,80.96,97.58,3,2
2009,1163,1277,0,1,2,-1,77.32,63.97,71.91,62.91,13.35,9.0,5.42,1.06,77.32,0.47,0.35,0.68,15.39,12.68,5.81,8.0,42.74,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,81.2,0.6,12.0,73.6,0.7,51.0,66.8,0.8,20.0,64.0,0.8,61.0,97.58,80.96,2,3
2009,1314,1437,1,1,3,-2,89.39,72.87,76.55,67.0,16.52,9.55,12.84,5.87,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,76.55,0.46,0.37,0.74,14.85,13.36,7.97,3.21,37.42,83.6,0.8,46.0,83.8,0.8,85.0,71.8,0.6,19.0,77.8,0.7,31.0,88.4,103.74,3,3
2009,1437,1314,0,3,1,2,76.55,67.0,89.39,72.87,9.55,16.52,12.84,5.87,76.55,0.46,0.37,0.74,14.85,13.36,7.97,3.21,37.42,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,71.8,0.6,19.0,77.8,0.7,31.0,83.6,0.8,46.0,83.8,0.8,85.0,103.74,88.4,3,3
2009,1314,1277,1,1,2,-1,89.39,72.87,71.91,62.91,16.52,9.0,17.48,9.96,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,83.6,0.8,46.0,83.8,0.8,85.0,66.8,0.8,20.0,64.0,0.8,61.0,88.4,80.96,3,3
2009,1277,1314,0,2,1,1,71.91,62.91,89.39,72.87,9.0,16.52,17.48,9.96,71.91,0.45,0.35,0.69,15.91,14.03,6.41,2.84,38.91,89.39,0.48,0.37,0.77,18.19,13.0,8.29,5.29,42.52,66.8,0.8,20.0,64.0,0.8,61.0,83.6,0.8,46.0,83.8,0.8,85.0,80.96,88.4,3,3
2010,1115,1457,1,16,16,0,64.41,64.69,62.57,61.93,-0.28,0.63,1.84,2.75,64.41,0.41,0.3,0.66,12.53,16.94,6.84,3.44,38.22,62.57,0.38,0.26,0.64,10.8,12.2,8.73,3.77,38.37,60.6,0.8,30.0,61.0,0.9,66.0,64.6,0.6,27.0,67.0,0.7,32.0,223.56,216.9,4,4
2010,1457,1115,0,16,16,0,62.57,61.93,64.41,64.69,0.63,-0.28,1.84,2.75,62.57,0.38,0.26,0.64,10.8,12.2,8.73,3.77,38.37,64.41,0.41,0.3,0.66,12.53,16.94,6.84,3.44,38.22,64.6,0.6,27.0,67.0,0.7,32.0,60.6,0.8,30.0,61.0,0.9,66.0,216.9,223.56,4,4
2010,1124,1358,1,3,14,-11,76.71,66.55,79.89,72.32,10.16,7.57,3.18,5.77,76.71,0.48,0.39,0.73,13.65,14.0,6.39,6.94,38.65,79.89,0.47,0.38,0.71,19.64,13.43,7.54,2.25,36.43,81.8,0.8,52.0,76.1,0.8,71.0,82.8,0.8,48.0,82.8,0.8,118.0,98.75,206.14,3,4
2010,1358,1124,0,14,3,11,79.89,72.32,76.71,66.55,7.57,10.16,3.18,5.77,79.89,0.47,0.38,0.71,19.64,13.43,7.54,2.25,36.43,76.71,0.48,0.39,0.73,13.65,14.0,6.39,6.94,38.65,82.8,0.8,48.0,82.8,0.8,118.0,81.8,0.8,52.0,76.1,0.8,71.0,206.14,98.75,4,3
2010,1139,1431,1,5,12,-7,70.09,60.03,75.78,64.19,10.06,11.59,5.69,4.16,70.09,0.45,0.34,0.75,12.81,12.41,6.84,2.47,32.84,75.78,0.48,0.35,0.67,14.78,13.16,8.75,3.72,36.34,71.0,1.0,74.0,69.2,1.0,128.0,71.2,0.8,34.0,73.3,0.9,94.0,137.07,146.68,4,4
2010,1431,1139,0,12,5,7,75.78,64.19,70.09,60.03,11.59,10.06,5.69,4.16,75.78,0.48,0.35,0.67,14.78,13.16,8.75,3.72,36.34,70.09,0.45,0.34,0.75,12.81,12.41,6.84,2.47,32.84,71.2,0.8,34.0,73.3,0.9,94.0,71.0,1.0,74.0,69.2,1.0,128.0,146.68,137.07,4,4
2010,1140,1196,1,7,10,-3,82.61,65.67,71.61,65.42,16.94,6.18,11.0,0.24,82.61,0.48,0.42,0.79,15.79,11.3,8.55,3.48,36.97,71.61,0.44,0.31,0.7,14.06,12.18,7.15,2.73,36.97,84.0,0.6,54.0,84.4,0.7,141.0,69.8,0.2,-11.0,70.1,0.4,-5.0,141.8,108.72,3,2
2010,1196,1140,0,10,7,3,71.61,65.42,82.61,65.67,6.18,16.94,11.0,0.24,71.61,0.44,0.31,0.7,14.06,12.18,7.15,2.73,36.97,82.61,0.48,0.42,0.79,15.79,11.3,8.55,3.48,36.97,69.8,0.2,-11.0,70.1,0.4,-5.0,84.0,0.6,54.0,84.4,0.7,141.0,108.72,141.8,2,3
2010,1242,1250,1,1,16,-15,81.76,63.79,75.12,70.03,17.97,5.09,6.64,6.24,81.76,0.49,0.41,0.7,17.15,12.97,8.41,6.41,40.53,75.12,0.46,0.4,0.72,15.12,13.0,6.16,2.53,36.5,78.0,1.0,71.0,77.4,0.9,115.0,77.8,1.0,89.0,78.8,0.8,101.0,88.85,250.25,4,4
